CC,DT,FF,ET,TEMP,VP,WDF,LUMPY
33.8,11.7,2.45,2.3,12.5,9.1,4.85,0
36,11.6,2.6,2.1,12.4,10,4.95,0
36.9,11.5,2.6,2,12.3,10.1,5.38,0
39.1,11.6,2.17,2,12.7,10.2,6.01,0
41.4,11.6,1.54,2,13.2,10.5,6.85,0
45,11.6,1.21,1.9,13.5,10.8,7.5,0
49.8,11.5,1.01,1.9,13.6,10.7,8.34,0
52.1,11.1,1.01,1.7,13.4,10.9,8.37,0
53.2,10.6,0.83,1.7,13.4,10.7,8.45,0
50.7,10.5,2.9,1.6,11.6,9.5,8.47,0
44.4,11.5,25.04,1.5,2,3,9.25,0
44.3,11.6,24.03,1.5,2.9,3.3,8.6,0
41.8,12.3,27.41,1.7,0,0.9,8.55,0
41.6,12.6,27.5,1.7,0,0.7,8.27,0
41.5,12.9,25.88,1.7,1.9,1.7,7.83,0
42.7,13.3,22.97,1.8,4.7,3,7.32,0
45.2,13.2,16.59,1.8,7.1,4.8,6.56,0
45.1,13.8,20.52,1.8,5.9,4,5.85,0
45,14.3,25.15,1.9,3.3,2.4,6.18,0
46.2,14.6,23.8,1.9,4.6,3.3,5.65,0
47.3,14.8,21.77,1.9,5.9,4.3,5.67,0
39.9,10.9,2.17,2.2,12.3,9.3,7.44,0
39.6,11.1,0.04,2.5,15.1,10.7,7.16,0
39.4,10.4,7.38,1.9,9.3,7.9,6.45,0
38,10.9,6.71,2,9.8,7.9,5.57,0
37.8,11.3,6.93,2.1,9.9,7.7,4.57,0
36.5,11.7,5.03,2.2,11,8.1,3.75,0
36.6,12,4.09,2.4,11.7,8.1,1,0
35.5,12.2,4.09,2.5,11.8,7.9,0,0
35.8,12.3,6.27,2.5,10.7,7,2.89,0
36.1,12.4,8.08,2.4,10,6.5,2.86,0
35.1,12.5,7.15,2.5,10.4,6.6,2.81,0
35.3,12.4,6.93,2.4,10.5,6.9,2.96,0
35.5,12.4,5.64,2.5,11.1,7.1,3.07,0
35.6,12.3,4.84,2.5,11.4,7.4,3.17,0
35.8,12.3,3.91,2.5,11.9,7.7,3.27,0
36.3,12.2,3.56,2.5,12.1,7.8,3.31,0
35.3,12.2,4.45,2.4,11.6,7.7,3.4,0
35.2,12.1,4.84,2.4,11.3,7.6,3.9,0
34.8,12,4.45,2.4,11.5,7.9,4.03,0
34.8,11.9,4.09,2.4,11.6,7.9,4.25,0
34.6,11.9,3.39,2.4,12,8.6,4.61,0
34.1,11.8,2.9,2.4,12.3,8.9,4.67,0
34.8,11.7,2.6,2.3,12.4,9.2,5.02,0
35.6,11.7,2.17,2.3,12.7,9.3,5.36,0
36.5,11.7,1.78,2.2,13,10.3,6.11,0
37.6,11.6,1.31,2.1,13.4,10.8,6.53,0
39.9,11.6,0.92,2.1,13.8,10.9,7.07,0
47.2,11.3,1.11,1.9,13.4,11,7.65,0
50.6,10.7,0.66,1.9,13.6,10.8,7.93,0
50.5,10.2,0.19,1.9,14.2,11.3,8.23,0
50.4,9.9,0.19,1.9,14,10.9,8.47,0
47.9,10.1,2.75,1.7,11.5,9.2,8.51,0
45.3,10.9,12.33,1.6,7.5,6.3,8.56,0
41.5,12,24.15,1.6,3,3.3,8.48,0
41.4,12.6,26.19,1.7,1.4,1.8,8.55,0
41.4,13.1,25.68,1.8,2.2,1.9,8.36,0
41.2,13.6,26.68,1.9,1.4,1.2,8.14,0
42.2,13.9,25.25,1.9,3,2.1,7.76,0
43.3,14,21.02,1.8,5.8,4.1,6.96,0
44.4,14.5,23.09,1.9,5.2,3.7,6.71,0
43.2,15,26.29,2,2.5,1.9,6.84,0
45.6,15.1,23.56,1.9,5.1,3.6,5.81,0
35.7,11.4,2.04,2.4,12.7,8.8,4.86,0
35.4,11.6,1.66,2.5,13.1,9.1,5.22,0
33.5,11.9,9.77,2.1,9,7.3,4.65,0
33.5,11.8,6.27,2.3,10.5,7.9,3.96,0
34.7,11.8,6.49,2.3,10.4,7.6,3.43,0
33.5,12,6.49,2.4,10.5,7.5,2.97,0
33.8,12.1,4.45,2.5,11.5,7.7,1.05,0
34.2,12.3,3.22,2.6,12.3,8,0,0
34.6,12.3,3.39,2.6,12.2,7.7,0,0
35,12.4,4.09,2.6,11.9,7.5,0,0
35.4,12.5,6.06,2.6,10.9,6.8,2.24,0
35.8,12.5,4.84,2.6,11.5,7,2.18,0
34.9,12.4,5.03,2.6,11.4,7,2.54,0
35.2,12.5,4.45,2.6,11.7,7.5,2.77,0
35.8,12.4,4.45,2.5,11.7,7.6,2.82,0
36.5,12.4,3.91,2.6,12,7.7,3.1,0
36.8,12.2,3.91,2.6,11.9,7.5,3.1,0
36.5,12.1,4.09,2.6,11.7,7.4,3.5,0
35.8,12.1,3.91,2.6,11.8,7.5,3.6,0
33.8,12,3.56,2.6,12,7.8,4.02,0
35,12,3.22,2.6,12.2,8,4.27,0
34.6,11.8,2.6,2.6,12.5,8.4,4.54,0
35.2,11.8,2.45,2.5,12.6,8.8,5.02,0
34.5,11.7,2.04,2.4,12.8,9.1,5.38,0
35.3,11.7,1.78,2.4,13,9.5,5.93,0
36.2,11.6,1.11,2.2,13.6,10.7,6.35,0
39.7,11.3,0.83,2.1,13.7,11,7.08,0
46.7,10.9,0.74,2.1,13.6,10.7,7.42,0
47.8,10,0.23,2,14,10.9,7.8,0
47.7,9.4,0,2,14.7,11.4,8.18,0
47.7,9,0,2,14.9,11.6,8.22,0
47.8,9,0,2,14.4,11.2,8.47,0
45.3,9.9,3.06,1.8,11.2,9.1,8.69,0
44,10.8,9.03,1.7,8.8,7.4,8.63,0
41.5,12.1,22.01,1.7,4.5,4.2,8.78,0
41.1,12.9,24.37,1.8,3.3,2.9,8.8,0
40.8,13.4,25.36,1.8,2.6,2.4,8.52,0
40.5,13.9,25.36,1.8,2.9,2.4,8.09,0
40.3,14.3,26.68,2,1.8,1.4,8.05,0
42.8,14.6,23.21,1.9,5.1,3.6,7.11,0
44.1,15,23.09,1.9,5.4,3.9,6.78,0
42.9,15.3,25.68,2,3.3,2.5,6.62,0
33.3,11.9,1.66,2.7,13.2,8.4,2.55,0
32.9,12,4.27,2.6,11.6,7.7,3.55,0
31.4,12.2,7.38,2.5,10.2,7.2,3.32,0
31.2,12.2,5.85,2.5,10.9,7.5,1.99,0
32.4,12.1,6.49,2.5,10.5,7.1,2.94,0
32.5,12.2,6.93,2.5,10.4,6.9,2.67,0
32.8,12.4,5.43,2.6,11.2,7.1,1.04,0
33.3,12.4,3.39,2.7,12.3,7.6,0,0
33.8,12.5,3.22,2.8,12.4,7.5,0,0
34.2,12.5,3.56,2.8,12.2,7.1,0,0
34.6,12.5,4.09,2.8,11.9,6.9,0,0
35.1,12.5,3.73,2.7,12.1,7.2,1.04,0
35.6,12.5,4.45,2.7,11.7,7,2.04,0
36.2,12.5,4.45,2.7,11.7,7.2,2.41,0
37,12.4,4.27,2.7,11.8,7.2,2.7,0
38,12.4,5.03,2.6,11.4,6.9,2.8,0
37,12.3,4.27,2.7,11.7,7,2.9,0
36.5,12.3,3.39,2.8,12.2,7,3.1,0
35.4,12.1,2.75,2.8,12.5,7.3,3.5,0
34.4,12,2.45,2.8,12.7,7.6,3.81,0
34,12,2.17,2.8,12.9,7.9,3.94,0
35,11.9,1.54,2.8,13.3,8.2,4.49,0
34.5,11.9,1.42,2.8,13.4,8.5,5.06,0
35,11.8,2.17,2.6,12.8,8.8,5.53,0
35.6,11.6,1.78,2.5,13,9.1,6.19,0
36.3,11.4,1.42,2.4,13.2,9.5,6.61,0
38.4,11.1,1.21,2.3,13.2,9.8,7.11,0
41.7,9.8,0.23,2.2,13.9,10.7,7.69,0
45.5,8.7,0,2,14.5,11.6,8.54,0
44.3,9.9,1.78,1.8,12.1,10,8.82,0
41.5,11.6,15.79,1.7,6.6,6,9.04,0
39.8,12.6,23.33,1.7,4,3.9,9.04,0
40.7,13,19.75,1.7,5.8,5,9.01,0
40.4,13.5,21.52,1.8,5.4,4.4,8.37,0
41.3,14.1,23.33,1.9,4.8,3.8,8.32,0
42.9,14.4,22.25,1.9,5.5,4.2,7.62,0
41.5,14.8,23.91,2,4.6,3.5,7.17,0
42.9,15,21.02,2,6.3,4.8,6.7,0
30.1,12.1,5.64,2.7,10.9,6.8,2.31,0
30.1,12.2,6.06,2.7,10.8,6.8,2.41,0
30.1,12.3,4.64,2.8,11.5,7.2,0,0
30.2,12.3,5.23,2.8,11.2,7,0.99,0
31.6,12.3,6.49,2.7,10.6,6.5,1.7,0
32.1,12.4,4.27,2.8,11.8,7.1,0,0
32.6,12.4,3.39,2.9,12.3,7.3,0,0
33.1,12.4,3.39,2.9,12.3,7.1,0,0
33.6,12.5,3.56,2.9,12.2,6.9,0,0
34,12.5,3.91,2.9,12,6.8,0,0
34.6,12.6,4.27,2.9,11.9,6.6,1.61,0
35.3,12.6,4.45,2.8,11.8,6.6,1.8,0
36,12.5,4.84,2.8,11.5,6.4,2.2,0
36.9,12.5,4.84,2.7,11.5,6.7,2.5,0
38,12.5,4.09,2.9,11.9,6.5,2.8,0
38.3,12.3,2.9,2.9,12.5,6.8,3,0
37.5,12.3,2.75,2.9,12.6,6.9,3.3,0
36.3,12.2,2.45,2.8,12.8,7.4,3.5,0
35.1,12,1.91,2.9,13.1,7.5,3.81,0
34.2,12,1.66,2.9,13.3,7.7,4.14,0
35.5,11.9,1.54,2.9,13.3,7.9,4.57,0
35.3,11.8,1.31,2.8,13.5,8.3,4.91,0
36.1,11.7,1.91,2.7,12.9,8.4,5.46,0
36.9,11.5,1.66,2.7,13,8.6,6.11,0
37.6,11.1,1.66,2.5,12.8,9,6.67,0
39.7,10.7,0.39,2.7,14,9.6,7.73,0
46.1,8.1,0,2.2,15.9,12.8,10.29,0
44.7,9.2,0.08,2,14,11.7,9.74,0
43.1,10.3,3.56,1.8,11.1,9.5,9.63,0
40.6,11.9,16.06,1.7,6.6,6.1,9.84,0
39.1,12.7,18.98,1.8,6,5.3,9.55,0
41.2,13.3,21.27,1.9,5.4,4.6,9.05,0
42.9,13.8,22.25,1.9,5.2,4.2,8.73,0
41.1,14.2,22.25,2,5.4,4.1,8.17,0
42.9,14.5,22.01,2,5.7,4.4,7.45,0
42.8,14.8,22.25,2,5.7,4.6,6.94,0
30.2,12.2,10.02,2.8,9.1,5.3,1.99,0
28.8,12.2,5.85,2.9,10.9,6.3,1.62,0
28.9,12.3,3.39,3.1,12.2,7,0,0
30.6,12.3,3.73,3,12,6.9,0,0
31.2,12.4,4.09,3,11.9,6.8,0,0
31.7,12.4,4.09,3,11.9,6.6,0,0
32.3,12.4,3.91,3,12,6.6,0,0
32.8,12.5,3.91,3,12,6.5,0,0
34.3,12.4,2.6,3.1,12.8,6.8,0,0
34.9,12.5,2.9,3,12.6,6.7,0,0
35.7,12.6,4.09,3,12,6.2,1.5,0
36.4,12.7,4.27,3,11.9,6.1,1.8,0
37.1,12.5,3.22,3,12.4,6.4,1.8,0
38.1,12.5,3.39,3,12.3,6.1,2.4,0
39.1,12.5,3.22,3,12.4,6.4,2.5,0
39,12.4,2.9,3,12.6,6.5,2.9,0
38,12.3,2.75,3,12.6,6.7,3,0
37,12.2,2.75,2.9,12.6,7.1,3.3,0
35.9,12.2,2.6,2.9,12.7,7.3,3.7,0
36.2,12,1.91,2.9,13.1,7.7,4.02,0
35.8,11.9,1.66,2.9,13.2,7.8,4.35,0
35.8,11.7,1.42,2.9,13.3,8,4.89,0
36.9,11.5,1.31,2.8,13.3,8.2,5.53,0
38,11.1,0.92,2.8,13.5,8.4,5.91,0
38.9,10.7,0.39,2.8,14,8.9,7.09,0
41.2,10,0.06,2.8,14.5,9.4,8.7,0
42.1,8.8,0,2.7,15.2,10.3,9.55,0
42.5,8.8,0.01,2.1,14.2,11.8,11.75,0
42.4,9.8,2.04,1.9,11.9,10.1,11.49,0
41.3,10.7,4.84,1.9,10.6,8.9,10.89,0
40.3,12.2,17.39,1.9,6.3,5.6,10.67,0
41.8,12.5,12.6,1.9,8.2,6.6,9.51,0
42.8,12.6,7.84,2,10.2,7.9,8.41,0
42.2,13.4,13.65,2,8.3,6.4,8.22,0
44.6,13.9,17.13,2,7.2,5.6,7.82,0
44,14.2,18.19,2,7,5.5,6.83,0
28.9,11.8,0,3.9,16.5,9.2,0,0
28.8,12,0.83,3.5,14.1,7.7,0.93,0
28.8,12.3,6.06,3.1,10.8,6,1.34,0
29.1,12.3,3.39,3.2,12.2,6.8,0.96,0
29.9,12.3,3.22,3.2,12.3,6.8,0,0
30.7,12.3,3.06,3.2,12.4,6.6,0,0
32.6,12.3,3.06,3.2,12.4,6.5,0,0
33.2,12.4,3.22,3.2,12.4,6.4,0,0
33.7,12.4,3.06,3.2,12.5,6.2,0,0
34,12.4,1.91,3.2,13.3,6.6,0,0
34.7,12.4,2.17,3.2,13.1,6.4,0,0
35.5,12.5,2.9,3.1,12.6,6.1,1.54,0
37.5,12.6,2.45,3.2,13,5.9,1.62,0
38.3,12.5,2.04,3.2,13.2,6.2,1.8,0
39.5,12.5,2.31,3.2,13,6,2.2,0
40.2,12.5,2.17,3.1,13.1,6.5,2.4,0
39.6,12.5,2.31,3.1,13,6.4,2.7,0
38.6,12.3,2.31,3.1,12.9,6.6,3,0
37.7,12.3,2.31,3,12.9,6.8,3.2,0
36.8,12.2,2.04,3,13.1,7.2,3.6,0
37.1,12,1.31,3,13.6,7.6,3.91,0
36.1,11.8,1.01,3,13.8,8,4.23,0
37.3,11.6,0.92,3,13.8,8.1,4.76,0
37.3,11.2,0.66,2.9,13.9,8.3,5.31,0
38.6,10.9,0.39,3,14.1,8.5,6.25,0
39.7,10.3,0.08,3,14.5,8.9,7.66,0
40.9,9.7,0,3,14.9,9.1,9.12,0
