CC,DT,FF,ET,TEMP,VP,WDF,LUMPY
76.9,6,26.87,0.8,-2.6,3.4,9.06,0
79.9,6.1,25.57,0.7,-1.2,4.1,8.89,0
81.1,5.8,26.19,0.7,-2,4,8.71,0
85.1,5.8,25.88,0.6,-1.7,4.2,7.88,0
86.2,5.9,24.6,0.5,-0.4,4.9,7.6,0
85.9,5.8,25.88,0.6,-1.7,4.3,7.84,0
86.1,5.8,26.68,0.7,-2.5,3.8,7.98,0
76.3,6,26.09,0.9,-1.8,3.5,9.6,0
78.7,5.8,27.59,0.9,-3.5,2.8,9.83,0
85.2,6,25.04,0.6,-0.8,4.6,8.5,0
83.9,6.2,26.19,0.7,-1.8,4.1,8.41,0
86.6,6,26.29,0.6,-2,4.1,7.55,0
71.8,7,13.65,0.8,5.1,6.4,9.73,0
78,5.9,26.58,0.9,-2.3,3.1,10.44,0
82,6,26.09,0.7,-1.8,3.8,10.45,0
82.8,6.5,25.15,0.6,-0.6,4.6,8.24,0
80.4,6.6,25.78,0.7,-1.2,4.1,8.19,0
84.3,6.4,26.09,0.7,-1.6,4.1,7.03,0
49.2,10.2,0.19,2.1,14.2,10.9,13.46,0
50.5,9.1,1.01,1.8,12.4,10.2,13.65,0
49.1,8.8,1.31,1.8,12,9.9,10.99,0
49,9.1,5.64,1.6,9.4,8.5,8,0
45.1,10.3,4.45,1.8,10.6,8.8,6.86,0
42.6,10.9,5.03,1.9,10.6,8.5,5.36,0
41,11.3,6.49,2,10.1,7.9,4.3,0
39.7,11.6,7.38,2,9.9,7.6,3.52,0
